IDRebaño;Raza;Categoria;t;prgest
12;7;3;1787;0.11
12;7;3;1788;0.11
12;7;3;1789;0.11
12;7;3;1790;0.11
12;7;3;1791;0.11
12;7;3;1792;0.11
12;7;3;1793;0.11
12;7;3;1794;0.11
12;7;3;1857;0.86
12;7;3;1858;0.86
12;7;3;1859;0.86
12;7;3;1860;0.86
12;7;3;1861;0.86
12;7;3;1862;0.86
12;7;3;1863;0.86
12;7;3;1864;0.86
12;7;3;1865;0.86
12;7;3;1866;0.86
12;7;3;1867;0.86
12;7;3;1868;0.86
12;7;3;1869;0.86
12;7;3;1870;0.86
12;7;3;1871;0.86
12;7;3;1872;0.86
12;7;3;1873;0.86
12;7;3;1874;0.86
12;7;3;1875;0.86
12;7;3;1876;0.86
12;7;3;1877;0.86
12;7;3;1878;0.86
12;7;3;1879;0.86
12;7;3;1880;0.86
12;7;3;1881;0.86
12;7;3;1882;0.86
12;7;3;1883;0.86
12;7;3;1884;0.86
12;7;3;1885;0.46
12;7;3;1886;0.46
12;7;3;1887;0.46
12;7;3;1888;0.46
12;7;3;1889;0.46
12;7;3;1890;0.46
12;7;3;1891;0.46
12;7;3;1892;0.46
12;7;3;1893;0.46
12;7;3;1894;0.46
12;7;3;1895;0.46
12;7;3;1896;0.46
12;7;3;1897;0.46
12;7;3;1898;0.46
12;7;3;1899;0.46
12;7;3;1900;0.46
12;7;3;1901;0.46
12;7;3;1902;0.46
12;7;3;1903;0.46
12;7;3;1904;0.46
12;7;3;1905;0.46
12;7;3;1906;0.46
12;7;3;1907;0.46
12;7;3;1908;0.46
12;7;3;1909;0.46
12;7;3;1910;0.46
12;7;3;1911;0.46
12;7;3;1912;0.46
12;7;3;1913;0.46
12;7;3;1914;0.46
12;7;3;1915;0.46
12;7;3;1916;0.46
12;7;3;1917;0.46
12;7;3;1918;0.46
12;7;3;1919;0.46
12;7;3;1920;0.46
12;7;3;1921;0.46
12;7;3;1922;0.46
12;7;3;1923;0.46
12;7;3;1924;0.46
12;7;3;1925;0.46
12;7;3;1926;0.46
12;7;3;1927;0.46
12;7;3;1928;0.46
12;7;3;1929;0.46
12;7;3;1930;0.46
12;7;3;1931;0.46
12;7;3;1932;0.46
12;7;3;1933;0.46
12;7;3;1934;0.46
12;7;3;1935;0.46
12;7;3;1936;0.46
12;7;3;1937;0.46
12;7;3;1938;0.46
12;7;3;1939;0.46
12;7;3;1940;0.46
12;7;3;1941;0.46
12;7;3;1942;0.46
12;7;3;1943;0.46
12;7;3;1944;0.46
12;7;3;1945;0.46
12;7;3;1946;0.96
12;7;3;1947;0.96
12;7;3;1948;0.96
12;7;3;1949;0.96
12;7;3;1950;0.96
12;7;3;1951;0.96
12;7;3;1952;0.96
12;7;3;1953;0.96
12;7;3;1954;0.96
12;7;3;1955;0.96
12;7;3;1956;0.96
12;7;3;1957;0.96
12;7;3;1958;0.96
12;7;3;1959;0.96
12;7;3;1960;0.96
12;7;3;1961;0.96
12;7;3;1962;0.96
12;7;3;1963;0.96
12;7;3;1964;0.96
12;7;3;1965;0.96
12;7;3;1966;0.96
12;7;3;1967;0.96
12;7;3;1968;0.96
12;7;3;1969;0.96
12;7;3;1970;0.96
12;7;3;1971;0.96
12;7;3;1972;0.96
12;7;3;1973;0.96
12;7;3;1974;0.96
12;7;3;1975;0.96
12;7;3;1976;0.96
12;7;3;1977;0.09
12;7;3;1978;0.09
12;7;3;1979;0.09
12;7;3;1980;0.09
12;7;3;1981;0.09
12;7;3;1982;0.09
12;7;3;1983;0.09
12;7;3;1984;0.09
12;7;3;1985;0.09
12;7;3;1986;0.09
12;7;3;1987;0.09
12;7;3;1988;0.09
12;7;3;1989;0.09
12;7;3;1990;0.09
12;7;3;1991;0.09
12;7;3;1992;0.09
12;7;3;1993;0.09
12;7;3;1994;0.09
12;7;3;1995;0.09
12;7;3;1996;0.09
12;7;3;1997;0.09
12;7;3;1998;0.09
12;7;3;1999;0.09
12;7;3;2000;0.09
12;7;3;2001;0.09
12;7;3;2002;0.09
12;7;3;2003;0.09
12;7;3;2004;0.09
12;7;3;2005;0.09
12;7;3;2006;0.09
12;7;3;2007;0.09
12;7;3;2008;0.09
12;7;3;2009;0.09
12;7;3;2010;0.09
12;7;3;2011;0.09
12;7;3;2012;0.09
12;7;3;2013;0.09
12;7;3;2014;0.09
12;7;3;2015;0.09
12;7;3;2016;0.09
12;7;3;2017;0.09
12;7;3;2018;0.09
12;7;3;2019;0.09
12;7;3;2020;0.09
12;7;3;2021;0.09
12;7;3;2022;0.09
12;7;3;2023;0.09
12;7;3;2024;0.09
12;7;3;2025;0.09
12;7;3;2026;0.09
12;7;3;2027;0.09
12;7;3;2028;0.09
12;7;3;2029;0.09
12;7;3;2030;0.09
12;7;3;2031;0.09
12;7;3;2032;0.09
12;7;3;2033;0.09
12;7;3;2034;0.09
12;7;3;2035;0.09
12;7;3;2036;0.09
12;7;3;2037;0.09
12;7;3;2038;0.21
12;7;3;2039;0.21
12;7;3;2040;0.21
12;7;3;2041;0.21
12;7;3;2042;0.21
12;7;3;2043;0.21
12;7;3;2044;0.21
12;7;3;2045;0.21
12;7;3;2046;0.21
12;7;3;2047;0.21
12;7;3;2048;0.21
12;7;3;2049;0.21
12;7;3;2050;0.21
12;7;3;2051;0.21
12;7;3;2052;0.21
12;7;3;2053;0.21
12;7;3;2054;0.21
12;7;3;2055;0.21
12;7;3;2056;0.21
12;7;3;2057;0.21
12;7;3;2058;0.21
12;7;3;2059;0.21
12;7;3;2060;0.21
12;7;3;2061;0.21
12;7;3;2062;0.21
12;7;3;2063;0.21
12;7;3;2064;0.21
12;7;3;2065;0.21
12;7;3;2066;0.21
12;7;3;2067;0.21
12;7;3;2068;0.21
12;7;3;2069;0.09
12;7;3;2070;0.09
12;7;3;2071;0.09
12;7;3;2072;0.09
12;7;3;2073;0.09
12;7;3;2074;0.09
12;7;3;2075;0.09
12;7;3;2076;0.09
12;7;3;2077;0.09
12;7;3;2078;0.09
12;7;3;2079;0.09
12;7;3;2080;0.09
12;7;3;2081;0.09
12;7;3;2082;0.09
12;7;3;2083;0.09
12;7;3;2084;0.09
12;7;3;2085;0.09
12;7;3;2086;0.09
12;7;3;2087;0.09
12;7;3;2088;0.09
12;7;3;2089;0.09
12;7;3;2090;0.09
12;7;3;2091;0.09
12;7;3;2092;0.09
12;7;3;2093;0.09
12;7;3;2094;0.09
12;7;3;2095;0.09
12;7;3;2096;0.09
12;7;3;2097;0.09
12;7;3;2098;0.09
12;7;3;2099;0.09
12;7;3;2100;0.09
12;7;3;2101;0.09
12;7;3;2102;0.09
12;7;3;2103;0.09
12;7;3;2104;0.09
12;7;3;2105;0.09
12;7;3;2106;0.09
12;7;3;2107;0.09
12;7;3;2108;0.09
12;7;3;2109;0.09
12;7;3;2110;0.09
12;7;3;2111;0.09
12;7;3;2112;0.09
12;7;3;2113;0.09
12;7;3;2114;0.09
12;7;3;2115;0.09
12;7;3;2116;0.09
12;7;3;2117;0.09
12;7;3;2118;0.09
12;7;3;2119;0.09
12;7;3;2120;0.09
12;7;3;2121;0.09
12;7;3;2122;0.09
12;7;3;2123;0.09
12;7;3;2124;0.09
12;7;3;2125;0.09
12;7;3;2126;0.09
12;7;3;2127;0.09
12;7;3;2128;0.09
12;7;3;2129;0.09
12;7;3;2130;0.11
12;7;3;2131;0.11
12;7;3;2132;0.11
12;7;3;2133;0.11
12;7;3;2134;0.11
12;7;3;2135;0.11
12;7;3;2136;0.11
12;7;3;2137;0.11
12;7;3;2138;0.11
12;7;3;2139;0.11
12;7;3;2140;0.11
12;7;3;2141;0.11
12;7;3;2142;0.11
12;7;3;2143;0.11
12;7;3;2144;0.11
12;7;3;2145;0.11
12;7;3;2146;0.11
12;7;3;2147;0.11
12;7;3;2148;0.11
12;7;3;2149;0.11
12;7;3;2150;0.11
12;7;3;2151;0.11
12;7;3;2152;0.11
12;7;3;2153;0.11
12;7;3;2154;0.11
12;7;3;2155;0.11
12;7;3;2156;0.11
12;7;3;2157;0.11
12;7;3;2158;0.11
12;7;3;2159;0.11
12;7;3;2222;0.86
12;7;3;2223;0.86
12;7;3;2224;0.86
12;7;3;2225;0.86
12;7;3;2226;0.86
12;7;3;2227;0.86
12;7;3;2228;0.86
12;7;3;2229;0.86
12;7;3;2230;0.86
12;7;3;2231;0.86
12;7;3;2232;0.86
12;7;3;2233;0.86
12;7;3;2234;0.86
12;7;3;2235;0.86
12;7;3;2236;0.86
12;7;3;2237;0.86
12;7;3;2238;0.86
12;7;3;2239;0.86
12;7;3;2240;0.86
12;7;3;2241;0.86
12;7;3;2242;0.86
12;7;3;2243;0.86
12;7;3;2244;0.86
12;7;3;2245;0.86
12;7;3;2246;0.86
12;7;3;2247;0.86
12;7;3;2248;0.86
12;7;3;2249;0.86
12;7;3;2250;0.46
12;7;3;2251;0.46
12;7;3;2252;0.46
12;7;3;2253;0.46
12;7;3;2254;0.46
12;7;3;2255;0.46
12;7;3;2256;0.46
12;7;3;2257;0.46
12;7;3;2258;0.46
12;7;3;2259;0.46
12;7;3;2260;0.46
12;7;3;2261;0.46
12;7;3;2262;0.46
12;7;3;2263;0.46
12;7;3;2264;0.46
12;7;3;2265;0.46
12;7;3;2266;0.46
12;7;3;2267;0.46
12;7;3;2268;0.46
12;7;3;2269;0.46
12;7;3;2270;0.46
12;7;3;2271;0.46
12;7;3;2272;0.46
12;7;3;2273;0.46
12;7;3;2274;0.46
12;7;3;2275;0.46
12;7;3;2276;0.46
12;7;3;2277;0.46
12;7;3;2278;0.46
12;7;3;2279;0.46
12;7;3;2280;0.46
12;7;3;2281;0.46
12;7;3;2282;0.46
12;7;3;2283;0.46
12;7;3;2284;0.46
12;7;3;2285;0.46
12;7;3;2286;0.46
12;7;3;2287;0.46
12;7;3;2288;0.46
12;7;3;2289;0.46
12;7;3;2290;0.46
12;7;3;2291;0.46
12;7;3;2292;0.46
12;7;3;2293;0.46
12;7;3;2294;0.46
12;7;3;2295;0.46
12;7;3;2296;0.46
12;7;3;2297;0.46
12;7;3;2298;0.46
12;7;3;2299;0.46
12;7;3;2300;0.46
12;7;3;2301;0.46
12;7;3;2302;0.46
12;7;3;2303;0.46
12;7;3;2304;0.46
12;7;3;2305;0.46
12;7;3;2306;0.46
12;7;3;2307;0.46
12;7;3;2308;0.46
12;7;3;2309;0.46
12;7;3;2310;0.46
12;7;3;2311;0.96
12;7;3;2312;0.96
12;7;3;2313;0.96
12;7;3;2314;0.96
12;7;3;2315;0.96
12;7;3;2316;0.96
12;7;3;2317;0.96
12;7;3;2318;0.96
12;7;3;2319;0.96
12;7;3;2320;0.96
12;7;3;2321;0.96
12;7;3;2322;0.96
12;7;3;2323;0.96
12;7;3;2324;0.96
12;7;3;2325;0.96
12;7;3;2326;0.96
12;7;3;2327;0.96
12;7;3;2328;0.96
12;7;3;2329;0.96
12;7;3;2330;0.96
12;7;3;2331;0.96
12;7;3;2332;0.96
12;7;3;2333;0.96
12;7;3;2334;0.96
12;7;3;2335;0.96
12;7;3;2336;0.96
12;7;3;2337;0.96
12;7;3;2338;0.96
12;7;3;2339;0.96
12;7;3;2340;0.96
12;7;3;2341;0.96
12;7;3;2342;0.09
12;7;3;2343;0.09
12;7;3;2344;0.09
12;7;3;2345;0.09
12;7;3;2346;0.09
12;7;3;2347;0.09
12;7;3;2348;0.09
12;7;3;2349;0.09
12;7;3;2350;0.09
12;7;3;2351;0.09
12;7;3;2352;0.09
12;7;3;2353;0.09
12;7;3;2354;0.09
12;7;3;2355;0.09
12;7;3;2356;0.09
12;7;3;2357;0.09
12;7;3;2358;0.09
12;7;3;2359;0.09
12;7;3;2360;0.09
12;7;3;2361;0.09
12;7;3;2362;0.09
12;7;3;2363;0.09
12;7;3;2364;0.09
12;7;3;2365;0.09
12;7;3;2366;0.09
12;7;3;2367;0.09
12;7;3;2368;0.09
12;7;3;2369;0.09
12;7;3;2370;0.09
12;7;3;2371;0.09
12;7;3;2372;0.09
12;7;3;2373;0.09
12;7;3;2374;0.09
12;7;3;2375;0.09
12;7;3;2376;0.09
12;7;3;2377;0.09
12;7;3;2378;0.09
12;7;3;2379;0.09
12;7;3;2380;0.09
12;7;3;2381;0.09
12;7;3;2382;0.09
12;7;3;2383;0.09
12;7;3;2384;0.09
12;7;3;2385;0.09
12;7;3;2386;0.09
12;7;3;2387;0.09
12;7;3;2388;0.09
12;7;3;2389;0.09
12;7;3;2390;0.09
12;7;3;2391;0.09
12;7;3;2392;0.09
12;7;3;2393;0.09
12;7;3;2394;0.09
12;7;3;2395;0.09
12;7;3;2396;0.09
12;7;3;2397;0.09
12;7;3;2398;0.09
12;7;3;2399;0.09
12;7;3;2400;0.09
12;7;3;2401;0.09
12;7;3;2402;0.09
12;7;3;2403;0.21
12;7;3;2404;0.21
12;7;3;2405;0.21
12;7;3;2406;0.21
12;7;3;2407;0.21
12;7;3;2408;0.21
12;7;3;2409;0.21
12;7;3;2410;0.21
12;7;3;2411;0.21
12;7;3;2412;0.21
12;7;3;2413;0.21
12;7;3;2414;0.21
12;7;3;2415;0.21
12;7;3;2416;0.21
12;7;3;2417;0.21
12;7;3;2418;0.21
12;7;3;2419;0.21
12;7;3;2420;0.21
12;7;3;2421;0.21
12;7;3;2422;0.21
12;7;3;2423;0.21
12;7;3;2424;0.21
12;7;3;2425;0.21
12;7;3;2426;0.21
12;7;3;2427;0.21
12;7;3;2428;0.21
12;7;3;2429;0.21
12;7;3;2430;0.21
12;7;3;2431;0.21
12;7;3;2432;0.21
12;7;3;2433;0.21
12;7;3;2434;0.09
12;7;3;2435;0.09
12;7;3;2436;0.09
12;7;3;2437;0.09
12;7;3;2438;0.09
12;7;3;2439;0.09
12;7;3;2440;0.09
12;7;3;2441;0.09
12;7;3;2442;0.09
12;7;3;2443;0.09
12;7;3;2444;0.09
12;7;3;2445;0.09
12;7;3;2446;0.09
12;7;3;2447;0.09
12;7;3;2448;0.09
12;7;3;2449;0.09
12;7;3;2450;0.09
12;7;3;2451;0.09
12;7;3;2452;0.09
12;7;3;2453;0.09
12;7;3;2454;0.09
12;7;3;2455;0.09
12;7;3;2456;0.09
12;7;3;2457;0.09
12;7;3;2458;0.09
12;7;3;2459;0.09
12;7;3;2460;0.09
12;7;3;2461;0.09
12;7;3;2462;0.09
12;7;3;2463;0.09
12;7;3;2464;0.09
12;7;3;2465;0.09
12;7;3;2466;0.09
12;7;3;2467;0.09
12;7;3;2468;0.09
12;7;3;2469;0.09
12;7;3;2470;0.09
12;7;3;2471;0.09
12;7;3;2472;0.09
12;7;3;2473;0.09
12;7;3;2474;0.09
12;7;3;2475;0.09
12;7;3;2476;0.09
12;7;3;2477;0.09
12;7;3;2478;0.09
12;7;3;2479;0.09
12;7;3;2480;0.09
12;7;3;2481;0.09
12;7;3;2482;0.09
12;7;3;2483;0.09
12;7;3;2484;0.09
12;7;3;2485;0.09
12;7;3;2486;0.09
12;7;3;2487;0.09
12;7;3;2488;0.09
12;7;3;2489;0.09
12;7;3;2490;0.09
12;7;3;2491;0.09
12;7;3;2492;0.09
12;7;3;2493;0.09
12;7;3;2494;0.09
12;7;3;2495;0.11
12;7;3;2496;0.11
12;7;3;2497;0.11
12;7;3;2498;0.11
12;7;3;2499;0.11
12;7;3;2500;0.11
12;7;3;2501;0.11
12;7;3;2502;0.11
12;7;3;2503;0.11
12;7;3;2504;0.11
12;7;3;2505;0.11
12;7;3;2506;0.11
12;7;3;2507;0.11
12;7;3;2508;0.11
12;7;3;2509;0.11
12;7;3;2510;0.11
12;7;3;2511;0.11
12;7;3;2512;0.11
12;7;3;2513;0.11
12;7;3;2514;0.11
12;7;3;2515;0.11
12;7;3;2516;0.11
12;7;3;2517;0.11
12;7;3;2518;0.11
12;7;3;2519;0.11
12;7;3;2520;0.11
12;7;3;2521;0.11
12;7;3;2522;0.11
12;7;3;2523;0.11
12;7;3;2524;0.11
13;2;2;32;1
13;2;2;33;1
13;2;2;34;1
13;2;2;35;1
13;2;2;36;1
13;2;2;37;1
13;2;2;38;1
13;2;2;39;1
13;2;2;40;1
13;2;2;41;1
13;2;2;42;1
13;2;2;43;1
13;2;2;44;1
13;2;2;45;1
13;2;2;46;1
13;2;2;47;1
13;2;2;48;1
13;2;2;49;1
13;2;2;50;1
13;2;2;51;1
13;2;2;52;1
13;2;2;53;1
13;2;2;54;1
13;2;2;55;1
13;2;2;56;1
13;2;2;57;1
13;2;2;58;1
13;2;2;59;1
13;2;2;60;1
13;2;2;61;1
13;2;2;62;1
13;2;2;63;1
13;2;2;64;1
13;2;2;65;1
13;2;2;66;1
13;2;2;67;1
13;2;2;68;1
13;2;2;69;1
13;2;2;70;1
13;2;2;71;1
13;2;2;72;1
13;2;2;73;1
13;2;2;74;1
13;2;2;75;1
13;2;2;76;1
13;2;2;77;1
13;2;2;78;1
13;2;2;79;1
13;2;2;80;1
13;2;2;81;1
13;2;2;82;1
13;2;2;83;1
13;2;2;84;1
13;2;2;85;1
13;2;2;86;1
13;2;2;87;1
13;2;2;88;1
13;2;2;89;1
13;2;2;90;1
13;2;2;91;1
13;2;2;92;1
13;2;2;93;1
13;2;2;94;1
13;2;2;95;1
13;2;2;96;1
13;2;2;97;1
13;2;2;98;1
13;2;2;99;1
13;2;2;100;1
13;2;2;101;1
13;2;2;102;1
13;2;2;103;1
13;2;2;104;1
13;2;2;105;1
13;2;2;106;1
13;2;2;107;1
13;2;2;108;1
13;2;2;109;1
13;2;2;110;1
13;2;2;111;1
13;2;2;112;1
13;2;2;113;1
13;2;2;114;1
13;2;2;115;1
13;2;2;116;1
13;2;2;117;1
13;2;2;118;1
13;2;2;119;1
13;2;2;120;1
13;2;2;121;1
13;2;2;122;1
13;2;2;123;1
13;2;2;124;1
13;2;2;125;1
13;2;2;126;1
13;2;2;127;1
13;2;2;128;1
13;2;2;129;1
13;2;2;130;1
13;2;2;131;1
13;2;2;132;1
13;2;2;133;1
13;2;2;134;1
13;2;2;135;1
13;2;2;136;1
13;2;2;137;1
13;2;2;138;1
13;2;2;139;1
13;2;2;140;1
13;2;2;141;1
13;2;2;142;1
13;2;2;143;1
13;2;2;144;1
13;2;2;145;1
13;2;2;146;1
13;2;2;147;1
13;2;2;148;1
13;2;2;149;1
13;2;2;150;1
13;2;2;151;1
13;2;2;397;1
13;2;2;398;1
13;2;2;399;1
13;2;2;400;1
13;2;2;401;1
13;2;2;402;1
13;2;2;403;1
13;2;2;404;1
13;2;2;405;1
13;2;2;406;1
13;2;2;407;1
13;2;2;408;1
13;2;2;409;1
13;2;2;410;1
13;2;2;411;1
13;2;2;412;1
13;2;2;413;1
13;2;2;414;1
13;2;2;415;1
13;2;2;416;1
13;2;2;417;1
13;2;2;418;1
13;2;2;419;1
13;2;2;420;1
13;2;2;421;1
13;2;2;422;1
13;2;2;423;1
13;2;2;424;1
13;2;2;425;1
13;2;2;426;1
13;2;2;427;1
13;2;2;428;1
13;2;2;429;1
13;2;2;430;1
13;2;2;431;1
13;2;2;432;1
13;2;2;433;1
13;2;2;434;1
13;2;2;435;1
13;2;2;436;1
13;2;2;437;1
13;2;2;438;1
13;2;2;439;1
13;2;2;440;1
13;2;2;441;1
13;2;2;442;1
13;2;2;443;1
13;2;2;444;1
13;2;2;445;1
13;2;2;446;1
13;2;2;447;1
13;2;2;448;1
13;2;2;449;1
13;2;2;450;1
13;2;2;451;1
13;2;2;452;1
13;2;2;453;1
13;2;2;454;1
13;2;2;455;1
13;2;2;456;1
13;2;2;457;1
13;2;2;458;1
13;2;2;459;1
13;2;2;460;1
13;2;2;461;1
13;2;2;462;1
13;2;2;463;1
13;2;2;464;1
13;2;2;465;1
13;2;2;466;1
13;2;2;467;1
13;2;2;468;1
13;2;2;469;1
13;2;2;470;1
13;2;2;471;1
13;2;2;472;1
13;2;2;473;1
13;2;2;474;1
13;2;2;475;1
13;2;2;476;1
13;2;2;477;1
13;2;2;478;1
13;2;2;479;1
13;2;2;480;1
13;2;2;481;1
13;2;2;482;1
13;2;2;483;1
13;2;2;484;1
13;2;2;485;1
13;2;2;486;1
13;2;2;487;1
13;2;2;488;1
13;2;2;489;1
13;2;2;490;1
13;2;2;491;1
13;2;2;492;1
13;2;2;493;1
13;2;2;494;1
13;2;2;495;1
13;2;2;496;1
13;2;2;497;1
13;2;2;498;1
13;2;2;499;1
13;2;2;500;1
13;2;2;501;1
13;2;2;502;1
13;2;2;503;1
13;2;2;504;1
13;2;2;505;1
13;2;2;506;1
13;2;2;507;1
13;2;2;508;1
13;2;2;509;1
13;2;2;510;1
13;2;2;511;1
13;2;2;512;1
13;2;2;513;1
13;2;2;514;1
13;2;2;515;1
13;2;2;516;1
13;2;2;762;1
13;2;2;763;1
13;2;2;764;1
13;2;2;765;1
13;2;2;766;1
13;2;2;767;1
13;2;2;768;1
13;2;2;769;1
13;2;2;770;1
13;2;2;771;1
13;2;2;772;1
13;2;2;773;1
13;2;2;774;1
13;2;2;775;1
13;2;2;776;1
13;2;2;777;1
13;2;2;778;1
13;2;2;779;1
13;2;2;780;1
13;2;2;781;1
13;2;2;782;1
13;2;2;783;1
13;2;2;784;1
13;2;2;785;1
13;2;2;786;1
13;2;2;787;1
13;2;2;788;1
13;2;2;789;1
13;2;2;790;1
13;2;2;791;1
13;2;2;792;1
13;2;2;793;1
13;2;2;794;1
13;2;2;795;1
13;2;2;796;1
13;2;2;797;1
13;2;2;798;1
13;2;2;799;1
13;2;2;800;1
13;2;2;801;1
13;2;2;802;1
13;2;2;803;1
13;2;2;804;1
13;2;2;805;1
13;2;2;806;1
13;2;2;807;1
13;2;2;808;1
13;2;2;809;1
13;2;2;810;1
13;2;2;811;1
13;2;2;812;1
13;2;2;813;1
13;2;2;814;1
13;2;2;815;1
13;2;2;816;1
13;2;2;817;1
13;2;2;818;1
13;2;2;819;1
13;2;2;820;1
13;2;2;821;1
13;2;2;822;1
13;2;2;823;1
13;2;2;824;1
13;2;2;825;1
13;2;2;826;1
13;2;2;827;1
13;2;2;828;1
13;2;2;829;1
13;2;2;830;1
13;2;2;831;1
13;2;2;832;1
13;2;2;833;1
13;2;2;834;1
13;2;2;835;1
13;2;2;836;1
13;2;2;837;1
13;2;2;838;1
13;2;2;839;1
13;2;2;840;1
13;2;2;841;1
13;2;2;842;1
13;2;2;843;1
13;2;2;844;1
13;2;2;845;1
13;2;2;846;1
13;2;2;847;1
13;2;2;848;1
13;2;2;849;1
13;2;2;850;1
13;2;2;851;1
13;2;2;852;1
13;2;2;853;1
13;2;2;854;1
13;2;2;855;1
13;2;2;856;1
13;2;2;857;1
13;2;2;858;1
13;2;2;859;1
13;2;2;860;1
13;2;2;861;1
13;2;2;862;1
13;2;2;863;1
13;2;2;864;1
13;2;2;865;1
13;2;2;866;1
13;2;2;867;1
13;2;2;868;1
13;2;2;869;1
13;2;2;870;1
13;2;2;871;1
13;2;2;872;1
13;2;2;873;1
13;2;2;874;1
13;2;2;875;1
13;2;2;876;1
13;2;2;877;1
13;2;2;878;1
13;2;2;879;1
13;2;2;880;1
13;2;2;881;1
13;2;2;1127;1
13;2;2;1128;1
13;2;2;1129;1
13;2;2;1130;1
13;2;2;1131;1
13;2;2;1132;1
13;2;2;1133;1
13;2;2;1134;1
13;2;2;1135;1
13;2;2;1136;1
13;2;2;1137;1
13;2;2;1138;1
13;2;2;1139;1
13;2;2;1140;1
13;2;2;1141;1
13;2;2;1142;1
13;2;2;1143;1
13;2;2;1144;1
13;2;2;1145;1
13;2;2;1146;1
13;2;2;1147;1
13;2;2;1148;1
13;2;2;1149;1
13;2;2;1150;1
13;2;2;1151;1
13;2;2;1152;1
13;2;2;1153;1
13;2;2;1154;1
13;2;2;1155;1
13;2;2;1156;1
13;2;2;1157;1
13;2;2;1158;1
13;2;2;1159;1
13;2;2;1160;1
13;2;2;1161;1
13;2;2;1162;1
13;2;2;1163;1
13;2;2;1164;1
13;2;2;1165;1
13;2;2;1166;1
13;2;2;1167;1
13;2;2;1168;1
13;2;2;1169;1
13;2;2;1170;1
13;2;2;1171;1
13;2;2;1172;1
13;2;2;1173;1
13;2;2;1174;1
13;2;2;1175;1
13;2;2;1176;1
13;2;2;1177;1
13;2;2;1178;1
13;2;2;1179;1
13;2;2;1180;1
13;2;2;1181;1
13;2;2;1182;1
13;2;2;1183;1
13;2;2;1184;1
13;2;2;1185;1
13;2;2;1186;1
13;2;2;1187;1
13;2;2;1188;1
13;2;2;1189;1
13;2;2;1190;1
13;2;2;1191;1
13;2;2;1192;1
13;2;2;1193;1
13;2;2;1194;1
13;2;2;1195;1
13;2;2;1196;1
13;2;2;1197;1
13;2;2;1198;1
13;2;2;1199;1
13;2;2;1200;1
13;2;2;1201;1
13;2;2;1202;1
13;2;2;1203;1
13;2;2;1204;1
13;2;2;1205;1
13;2;2;1206;1
13;2;2;1207;1
13;2;2;1208;1
13;2;2;1209;1
13;2;2;1210;1
13;2;2;1211;1
13;2;2;1212;1
13;2;2;1213;1
13;2;2;1214;1
13;2;2;1215;1
13;2;2;1216;1
13;2;2;1217;1
13;2;2;1218;1
13;2;2;1219;1
13;2;2;1220;1
13;2;2;1221;1
13;2;2;1222;1
13;2;2;1223;1
13;2;2;1224;1
13;2;2;1225;1
13;2;2;1226;1
13;2;2;1227;1
13;2;2;1228;1
13;2;2;1229;1
13;2;2;1230;1
13;2;2;1231;1
13;2;2;1232;1
13;2;2;1233;1
13;2;2;1234;1
13;2;2;1235;1
13;2;2;1236;1
13;2;2;1237;1
13;2;2;1238;1
13;2;2;1239;1
13;2;2;1240;1
13;2;2;1241;1
13;2;2;1242;1
13;2;2;1243;1
13;2;2;1244;1
13;2;2;1245;1
13;2;2;1246;1
13;2;2;1492;1
13;2;2;1493;1
13;2;2;1494;1
13;2;2;1495;1
13;2;2;1496;1
13;2;2;1497;1
13;2;2;1498;1
13;2;2;1499;1
13;2;2;1500;1
13;2;2;1501;1
13;2;2;1502;1
13;2;2;1503;1
13;2;2;1504;1
13;2;2;1505;1
13;2;2;1506;1
13;2;2;1507;1
13;2;2;1508;1
13;2;2;1509;1
13;2;2;1510;1
13;2;2;1511;1
13;2;2;1512;1
13;2;2;1513;1
13;2;2;1514;1
13;2;2;1515;1
13;2;2;1516;1
13;2;2;1517;1
13;2;2;1518;1
13;2;2;1519;1
13;2;2;1520;1
13;2;2;1521;1
13;2;2;1522;1
13;2;2;1523;1
13;2;2;1524;1
13;2;2;1525;1
13;2;2;1526;1
13;2;2;1527;1
13;2;2;1528;1
13;2;2;1529;1
13;2;2;1530;1
13;2;2;1531;1
13;2;2;1532;1
13;2;2;1533;1
13;2;2;1534;1
13;2;2;1535;1
13;2;2;1536;1
13;2;2;1537;1
13;2;2;1538;1
13;2;2;1539;1
13;2;2;1540;1
13;2;2;1541;1
13;2;2;1542;1
13;2;2;1543;1
13;2;2;1544;1
13;2;2;1545;1
13;2;2;1546;1
13;2;2;1547;1
13;2;2;1548;1
13;2;2;1549;1
13;2;2;1550;1
13;2;2;1551;1
13;2;2;1552;1
13;2;2;1553;1
13;2;2;1554;1
13;2;2;1555;1
13;2;2;1556;1
13;2;2;1557;1
13;2;2;1558;1
13;2;2;1559;1
13;2;2;1560;1
13;2;2;1561;1
13;2;2;1562;1
13;2;2;1563;1
13;2;2;1564;1
13;2;2;1565;1
13;2;2;1566;1
13;2;2;1567;1
13;2;2;1568;1
13;2;2;1569;1
13;2;2;1570;1
13;2;2;1571;1
13;2;2;1572;1
13;2;2;1573;1
13;2;2;1574;1
13;2;2;1575;1
13;2;2;1576;1
13;2;2;1577;1
13;2;2;1578;1
13;2;2;1579;1
13;2;2;1580;1
13;2;2;1581;1
13;2;2;1582;1
13;2;2;1583;1
13;2;2;1584;1
13;2;2;1585;1
13;2;2;1586;1
13;2;2;1587;1
13;2;2;1588;1
